"Colorado,Grand County",586
"Virginia,Roanoke City",4379
"Indiana,Bartholomew County",1193
"Kentucky,Knox County",650
"Arkansas,Faulkner County",3675
"Arkansas,Lonoke County",6083
"Georgia,Whitfield County",1070
"Michigan,Grand Traverse County",986
"New York,Kings County",120902
"Maine,York County",3626
"Kentucky,Butler County",517
"Wisconsin,Kenosha County",4667
"Virginia,Nottoway County",2721
"California,Merced County",6406
"Connecticut,Hartford County",38724
"Illinois,Rock Island County",1026
"South Carolina,Kershaw County",1918
"Oklahoma,Cleveland County",4306
"Nebraska,Madison County",672
"Georgia,Mitchell County",626
"Mississippi,Rankin County",1536
"Colorado,Douglas County",1645
"New Mexico,Sierra County",2698
"Georgia,Turner County",182
"Kentucky,Nelson County",1820
"Montana,Gallatin County",410
"Illinois,Sangamon County",5573
"Pennsylvania,Chester County",22870
"Texas,Fayette County",280
"Ohio,Marion County",537
"Michigan,Otsego County",638
"Arizona,Coconino County",2226
"Indiana,Randolph County",1777
"North Carolina,Perquimans County",629
"Georgia,Peach County",2962
"Virginia,Salem City",588
"Tennessee,Hamblen County",2171
"New York,Bronx County",55463
"Kentucky,Ballard County",171
"Mississippi,Franklin County",312
"Colorado,Lincoln County",616
"Georgia,Burke County",1343
"Rhode Island,Washington County",1441
"Tennessee,Wilson County",1976
"Pennsylvania,Centre County",3709
"Ohio,Butler County",6605
"California,Nevada County",405
"Georgia,Cherokee County",2840
"Kansas,Norton County",982
"Kentucky,Bath County",222
"New Hampshire,Rockingham County",5573
"Illinois,Clark County",1001
"Kansas,Comanche County",509
"Illinois,Carroll County",169
"Indiana,Wells County",1028
"Louisiana,St Tammany Parish",1208
"New York,Orange County",2035
"Arizona,Yuma County",3802
"Florida,Martin County",355
"Tennessee,Hamilton County",10092
"Texas,Limestone County",274
"North Dakota,Cass County",2371
"Louisiana,Vermilion Parish",28
"Florida,Putnam County",537
"Maryland,Montgomery County",20912
"Tennessee,Bradley County",1283
"Ohio,Hardin County",668
"Florida,Okaloosa County",4636
"California,Sacramento County",38870
"Mississippi,Leflore County",528
"Wisconsin,Douglas County",735
"New York,Albany County",6332
"Alabama,Talladega County",9683
"Iowa,Madison County",236
"Illinois,Adams County",1233
"Oklahoma,Adair County",1503
"Nebraska,Hall County",488
"Georgia,Warren County",242
"New York,Erie County",54716
"Oregon,Columbia County",3618
"South Carolina,Florence County",5458
"Minnesota,Anoka County",5865
"Arkansas,Washington County",5866
"Minnesota,Martin County",274
"North Carolina,Onslow County",4128
"Idaho,Clark County",237
"Virginia,Russell County",415
"Kentucky,Woodford County",361
"California,Orange County",65761
"California,San Luis Obispo County",3872
"Alabama,Pickens County",899
"New York,New York County",468904
"Ohio,Cuyahoga County",79141
"Oregon,Douglas County",282
"Florida,Monroe County",1395
"Utah,Tooele County",3969
"Wisconsin,Washington County",837
"Alabama,Blount County",1565
"Indiana,Wayne County",2482
"New York,Queens County",48840
"Mississippi,Harrison County",6572
"Colorado,Arapahoe County",12312
"Missouri,Laclede County",424
"Idaho,Canyon County",324
"Kansas,Franklin County",188
"New Hampshire,Grafton County",543
"Idaho,Gooding County",183
"Mississippi,Monroe County",539
"Ohio,Delaware County",1311
"Pennsylvania,Somerset County",221
"Colorado,Routt County",240
"California,San Bernardino County",85325
"Indiana,Vigo County",4194
"Illinois,Cumberland County",16752
"Missouri,Cole County",1234
"Nebraska,Colfax County",676
"Illinois,Warren County",319
"Illinois,Cook County",499200
"Indiana,Knox County",392
"Colorado,Fremont County",547
"New York,Richmond County",26323
"Georgia,Douglas County",4283
"Georgia,Upson County",1734
"Oklahoma,Okfuskee County",3444
"Kentucky,Franklin County",1222
"Virginia,Mathews County",16318
"Alabama,Pike County",2374
"Virginia,Radford City",1561
"South Carolina,Horry County",17924
"Alabama,Cullman County",6426
"Virginia,New Kent County",1070
"Kansas,Douglas County",8836
"Indiana,Tippecanoe County",4172
"Massachusetts,Plymouth County",22819
"Pennsylvania,Montgomery County",21772
"Indiana,Johnson County",2554
"West Virginia,Marion County",921
